;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry;dst_center;vist_dist;trams_dist
1630;Jedynie 6 mieszkań! Wola duchacka! Strumienna;Kraków , Podgórze Duchackie, Wola Duchacka;3 pokoje;466473.0;48.09;9700.0;https://www.otodom.pl/oferta/jedynie-6-mieszkan-wola-duchacka-strumienna-ID44t0j.html#a53f6af071;2020-02-05 18:36:42.918927;Strumienna;Kraków, Kraków , Podgórze Duchackie, Wola Duchacka, Strumienna;Strumienna, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-609, Polska;(50.0201716, 19.9466186, 0.0);50.0201716;19.9466186;0.0;POINT (567792.1107774555 239639.6930328812);4581;2701.9528342195954;779.8697344881954
1632;Atrakcyjny apartament w centrum Krakowa z balkonem;Kraków , Stare Miasto;2 pokoje;800000.0;63.91;12518.0;https://www.otodom.pl/oferta/atrakcyjny-apartament-w-centrum-krakowa-z-balkonem-ID44sZQ.html#a53f6af071;2020-02-05 18:36:42.919924;Krakowa;Kraków, Kraków , Stare Miasto, Krakowa;Muzeum Historyczne Miasta Krakowa, 35, Rynek Główny, Stare Miasto, Kraków, województwo małopolskie, 31-013, Polska;(50.0627747, 19.936496, 0.0);50.0627747;19.936496;0.0;POINT (567007.8599429791 244365.8735910375);225;945.9751988777426;250.9157178118578
1633;2-pok. mieszkanie w cichej okolicy, Chełmońskiego;Kraków , Bronowice;2 pokoje;399000.0;39.0;10231.0;https://www.otodom.pl/oferta/2-pok-mieszkanie-w-cichej-okolicy-chelmonskiego-ID44sZN.html#a53f6af071;2020-02-05 18:36:42.919924;Chełmońskiego;Kraków, Kraków , Bronowice, Chełmońskiego;Józefa Chełmońskiego, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-348, Polska;(50.0970811, 19.8942649, 0.0);50.0970811;19.8942649;0.0;POINT (563940.5492672679 248142.0244571455);5083;5180.239215701006;1776.1603844935773
1637;2pok - 29 Aleja Prandoty okazyjna cena - 1 kw 2020;Kraków , Stare Miasto;2 pokoje;360452.0;33.0;10923.0;https://www.otodom.pl/oferta/2pok-29-aleja-prandoty-okazyjna-cena-1-kw-2020-ID44boa.html#5ff406a8ce;2020-02-05 18:36:43.777867;Prandoty;Kraków, Kraków , Stare Miasto, Prandoty;Biskupa Jana Prandoty, Warszawskie, Stare Miasto, Kraków, województwo małopolskie, 31-403, Polska;(50.0785339, 19.9492403, 0.0);50.0785339;19.9492403;0.0;POINT (567897.4659019343 246129.0136714103);2108;2917.6048516063993;699.7576001589653
1643;Rozkładowe z ogródkiem Wola Justowska;Kraków , Zwierzyniec;3 pokoje;778205.0;73.61;10572.0;https://www.otodom.pl/oferta/rozkladowe-z-ogrodkiem-wola-justowska-ID44fho.html#5ff406a8ce;2020-02-05 18:36:43.781881;Justowska;Kraków, Kraków , Zwierzyniec, Justowska;Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, Polska;(50.0644664, 19.87020583297709, 0.0);50.0644664;19.87020583297709;0.0;POINT (562262.5635345982 244496.5626700018);4855;2239.8228523927346;2102.1349921448195
1645;Wola Justowska - atrakcyjne 2 pokoje;Kraków , Zwierzyniec;2 pokoje;579625.0;45.1;12852.0;https://www.otodom.pl/oferta/wola-justowska-atrakcyjne-2-pokoje-ID44eVe.html#5ff406a8ce;2020-02-05 18:36:43.781881;Justowska;Kraków, Kraków , Zwierzyniec, Justowska;Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, Polska;(50.0644664, 19.87020583297709, 0.0);50.0644664;19.87020583297709;0.0;POINT (562262.5635345982 244496.5626700018);4855;2239.8228523927346;2102.1349921448195
1647;Mieszkanie, 71 m², Kraków;Kraków , Dębniki, Ruczaj;5 pokoi;599000.0;71.0;8437.0;https://www.otodom.pl/oferta/mieszkanie-71-m-krakow-ID43Feq.html#5ff406a8ce;2020-02-05 18:36:43.781881;"""Kraków""";"Kraków, Kraków , Dębniki, Ruczaj, ""Kraków""";Przychodnia NZOZ Kraków - Południe, Zachodnia, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-350, Polska;(50.0260635, 19.9047378, 0.0);50.0260635;19.9047378;0.0;POINT (564784.9356098109 240257.4394052504);4553;1469.4491897048651;102.0717319047882
1648;Komfortowy apartament, Podgórze ul. Limanowskiego;Kraków , Podgórze, Stare Podgórze;3 pokoje;1100000.0;125.0;8800.0;https://www.otodom.pl/oferta/komfortowy-apartament-podgorze-ul-limanowskiego-ID444jJ.html#5ff406a8ce;2020-02-05 18:36:43.781881;Limanowskiego;Kraków, Kraków , Podgórze, Stare Podgórze, Limanowskiego;Limanowskiego, Bolesława Limanowskiego, Podgórze, Kraków, województwo małopolskie, 30-551, Polska;(50.0449752, 19.9559492, 0.0);50.0449752;19.9559492;0.0;POINT (568425.0550821114 242405.0938453879);2195;442.2486817422961;9.385703304198744e-10
1650;Cesja | Wiślane Tarasy 2.0 | 2 Pok. | Eng;Kraków , Grzegórzki;2 pokoje;450000.0;33.47;13445.0;https://www.otodom.pl/oferta/cesja-wislane-tarasy-2-0-2-pok-eng-ID44sX8.html#5ff406a8ce;2020-02-05 18:36:43.781881;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423);5368;859.5381344545566;289.27065938745534
1652;Funkcjonalny apartament na granicy Ruczaju i Borku;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;3 pokoje;500000.0;78.0;6410.0;https://www.otodom.pl/oferta/funkcjonalny-apartament-na-granicy-ruczaju-i-borku-ID44175.html#5ff406a8ce;2020-02-05 18:36:43.781881;Ruczaj;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska;(50.0250823, 19.9239263, 0.0);50.0250823;19.9239263;0.0;POINT (566160.2806709565 240165.1842521932);4118;2358.7626419188373;632.2546245951844
1655;Przestronne trzypokojowe mieszkanie na Ruczaju;Kraków , Dębniki, Ruczaj;3 pokoje;650000.0;67.9;9573.0;https://www.otodom.pl/oferta/przestronne-trzypokojowe-mieszkanie-na-ruczaju-ID44lpa.html#5ff406a8ce;2020-02-05 18:36:43.781881;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241);4107;2081.2718460046985;635.6711627790163
1656;1 pokojowe, 20m2, Krowoderska, Stare Miasto;Kraków , Stare Miasto;1 pokój;299000.0;18.5;16162.0;https://www.otodom.pl/oferta/1-pokojowe-20m2-krowoderska-stare-miasto-ID43KX2.html#5ff406a8ce;2020-02-05 18:36:43.781881;Krowoderska;Kraków, Kraków , Stare Miasto, Krowoderska;Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska;(50.0723986, 19.9317322, 0.0);50.0723986;19.9317322;0.0;POINT (566653.6674877633 245431.3082135739);1344;1931.9533308261564;364.82450207995504
1660;3 pokojowe , komfortowe Kraków Dębniki Ruczaj;Kraków , Dębniki;3 pokoje;490000.0;61.0;8033.0;https://www.otodom.pl/oferta/3-pokojowe-komfortowe-krakow-debniki-ruczaj-ID44sVe.html#5ff406a8ce;2020-02-05 18:36:43.781881;"""Kraków""";"Kraków, Kraków , Dębniki, ""Kraków""";Kraków Sidzina, Topografów, Sidzina, Dębniki, Kraków, województwo małopolskie, 30-399, Polska;(49.9855309, 19.8746169, 0.0);49.9855309;19.8746169;0.0;POINT (562680.8089087415 235726.6111213788);9535;5855.212244920903;3754.3465494554416
1666;2 pokoje na ul. Św Teresy;Kraków , Stare Miasto;2 pokoje;961950.0;60.6;15874.0;https://www.otodom.pl/oferta/2-pokoje-na-ul-sw-teresy-ID42mlN.html#a01c755cac;2020-02-05 18:36:44.760551;Teresy;Kraków, Kraków , Stare Miasto, Teresy;Kościół pw. Świętej Teresy od Jezusa i Świętego Jana od Krzyża, Mikołaja Kopernika, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-501, Polska;(50.06367775, 19.95284634251973, 0.0);50.06367775;19.95284634251973;0.0;POINT (568176.4556770176 244481.0381043367);1101;1290.848882580692;172.6225222716539
1667;Dwupoziomowy apartament z widokiem na Wawel;Kraków , Stare Miasto;5 pokoi;1940000.0;165.0;11758.0;https://www.otodom.pl/oferta/dwupoziomowy-apartament-z-widokiem-na-wawel-ID42CuR.html#a01c755cac;2020-02-05 18:36:44.760551;Wawelu;Kraków, Kraków , Stare Miasto, Wawelu;Bazylika archikatedralna pw. Świętych Stanisława i Wacława, 1, Zamek Królewski na Wawelu, Stare Miasto, Kraków, województwo małopolskie, 31-001, Polska;(50.05465045, 19.935455391368265, 0.0);50.05465045;19.935455391368265;0.0;POINT (566944.708477642 243461.9325701632);729;209.614606719462;283.44155971783204
1668;Apartament 3 pokojowy przy ul. Królowej Jadwigi.;Kraków , Zwierzyniec, Wola Justowska;3 pokoje;1100000.0;84.27;13053.0;https://www.otodom.pl/oferta/apartament-3-pokojowy-przy-ul-krolowej-jadwigi-ID42W78.html#a01c755cac;2020-02-05 18:36:44.760551;Jadwigi;Kraków, Kraków , Zwierzyniec, Wola Justowska, Jadwigi;Królowej Jadwigi, Wola Justowska - Chełm, Zwierzyniec, Kraków, województwo małopolskie, 30-218, Polska;(50.0657653, 19.8757726, 0.0);50.0657653;19.8757726;0.0;POINT (562659.1638462753 244645.5892125107);4473;2423.85398871215;1836.8365835786676
1669;Osiedle Na Lotnisku, 2-pok, 36 m2;Kraków , Bieńczyce;1 pokój;285000.0;36.4;7830.0;https://www.otodom.pl/oferta/osiedle-na-lotnisku-2-pok-36-m2-ID43acf.html#a01c755cac;2020-02-05 18:36:44.760551;Osiedle;Kraków, Kraków , Bieńczyce, Osiedle;Bieńczyce, Kraków, województwo małopolskie, 31-831, Polska;(50.0866667, 20.0319444, 0.0);50.0866667;20.0319444;0.0;POINT (573800.5466313295 247111.4163682498);7287;3241.579110876631;454.67881417379925
1670;3pok 64m2 Prądnik Biały Pachońskiego Wyki balkon;Kraków , Prądnik Biały;3 pokoje;440000.0;63.7;6907.0;https://www.otodom.pl/oferta/3pok-64m2-pradnik-bialy-pachonskiego-wyki-balkon-ID43aco.html#a01c755cac;2020-02-05 18:36:44.760551;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648);3900;4500.190004032419;779.7765063162345
1671;Nowoczesne mieszkanie 2 pok, ul. Murarska;Kraków , Prądnik Biały, Azory;2 pokoje;585000.0;49.0;11939.0;https://www.otodom.pl/oferta/nowoczesne-mieszkanie-2-pok-ul-murarska-ID43acI.html#a01c755cac;2020-02-05 18:36:44.760551;Murarska;Kraków, Kraków , Prądnik Biały, Azory, Murarska;Murarska, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-310, Polska;(50.0840027, 19.9110691, 0.0);50.0840027;19.9110691;0.0;POINT (565159.775463082 246702.8762624022);3199;3479.17549434208;967.0836013033296
1672;3-pok, ul. Zdunów, 8150 zł/m2, Borek Fałęcki;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;3 pokoje;489000.0;59.77;8181.0;https://www.otodom.pl/oferta/3-pok-ul-zdunow-8150-zl-m2-borek-falecki-ID44mkP.html#a01c755cac;2020-02-05 18:36:44.760551;Zdunów;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Zdunów;Zdunów, Borek Fałęcki, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-428, Polska;(50.0188872, 19.9212195, 0.0);50.0188872;19.9212195;0.0;POINT (565974.9402217474 239474.2123573571);4834;2743.3782701121736;662.9827620738423
1674;Świetna lokalizacja-Krowodrza-ul.Zbożowa, 2 pokoje;Kraków , Krowodrza;2 pokoje;584000.0;43.5;13425.0;https://www.otodom.pl/oferta/swietna-lokalizacja-krowodrza-ul-zbozowa-2-pokoje-ID44sQi.html#a01c755cac;2020-02-05 18:36:44.760551;Kwietna;Kraków, Kraków , Krowodrza, Kwietna;Łąka kwietna, Krowodrza, Kraków, województwo małopolskie, Polska;(50.06248995, 19.914432629648353, 0.0);50.06248995;19.914432629648353;0.0;POINT (565429.5998229246 244314.6706695687);1690;1200.084912713007;263.8930894703138
1685;Mieszkanie na sprzedaż - Grzegórzki - Kryniczna;Kraków , Grzegórzki;3 pokoje;475000.0;53.0;8962.0;https://www.otodom.pl/oferta/mieszkanie-na-sprzedaz-grzegorzki-kryniczna-ID44sDM.html#a01c755cac;2020-02-05 18:36:44.764731;Grzegórzeckie;Kraków, Kraków , Grzegórzki, Grzegórzeckie;Rondo Grzegórzeckie, Grzegórzecka, Wesoła, Grzegórzki, Kraków, województwo małopolskie, 31-539, Polska;(50.05760175, 19.957833465730346, 0.0);50.05760175;19.957833465730346;0.0;POINT (568541.9372308356 243810.2551311059);1465;532.1757339387575;8.926368849540838
1697;Mieszkanie, 37 m², Kraków;Kraków , Śródmieście;2 pokoje;369000.0;37.0;9973.0;https://www.otodom.pl/oferta/mieszkanie-37-m-krakow-ID44sAs.html#682893179e;2020-02-05 18:36:45.606734;"""Kraków""";"Kraków, Kraków , Śródmieście, ""Kraków""";Kraków Zabłocie, Kącik, Podgórze, Kraków, województwo małopolskie, 30-549, Polska;(50.0481266, 19.9574154, 0.0);50.0481266;19.9574154;0.0;POINT (568525.5140003945 242756.713414114);1993;239.79951319406464;232.14562617444176
1699;Mieszkanie, 41,67 m², Kraków;Kraków , Swoszowice, Opatkowice;2 pokoje;190000.0;41.67;4560.0;https://www.otodom.pl/oferta/mieszkanie-41-67-m-krakow-ID44szF.html#682893179e;2020-02-05 18:36:45.606734;"""Kraków""";"Kraków, Kraków , Swoszowice, Opatkowice, ""Kraków""";Kraków Południe, A4, Opatkowice, Swoszowice, Kraków, województwo małopolskie, 30-498, Polska;(49.9918149, 19.9130275, 0.0);49.9918149;19.9130275;0.0;POINT (565425.000793222 236457.9604279399);7897;5296.09033355091;2563.9631295279564
1700;Mieszkanie, 84 m², Kraków;Kraków , Grzegórzki;4 pokoje;1220000.0;84.0;14524.0;https://www.otodom.pl/oferta/mieszkanie-84-m-krakow-ID44sz8.html#682893179e;2020-02-05 18:36:45.606734;"""Kraków""";"Kraków, Kraków , Grzegórzki, ""Kraków""";Kraków Główny, Peron 3, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 30-901, Polska;(50.0686663, 19.947802, 0.0);50.0686663;19.947802;0.0;POINT (567808.5033167193 245030.9240660574);1103;1918.072922350171;47.0213498114101
1701;2-pokoje do wejścia, Stachiewicza, Azory;Kraków , Prądnik Biały, Azory;2 pokoje;334000.0;37.0;9027.0;https://www.otodom.pl/oferta/2-pokoje-do-wejscia-stachiewicza-azory-ID44syU.html#682893179e;2020-02-05 18:36:45.606734;Stachiewicza;Kraków, Kraków , Prądnik Biały, Azory, Stachiewicza;Stachiewicza, Piotra Stachiewicza, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-328, Polska;(50.0849634, 19.9163524, 0.0);50.0849634;19.9163524;0.0;POINT (565536.3221154177 246814.280471039);3080;3461.877831209871;1142.3753391578698
1709;Komfortowe mieszkanie 45m2 Kraków, ul. Okulickiego;Kraków , Bieńczyce;2 pokoje;360000.0;45.1;7982.0;https://www.otodom.pl/oferta/komfortowe-mieszkanie-45m2-krakow-ul-okulickiego-ID44swr.html#682893179e;2020-02-05 18:36:45.606734;Okulickiego;Kraków, Kraków , Bieńczyce, Okulickiego;Generała Leopolda Okulickiego, Bieńczyce, Kraków, województwo małopolskie, 31-873, Polska;(50.0881722, 20.0043329, 0.0);50.0881722;20.0043329;0.0;POINT (571823.668221917 247251.8359452272);5616;3290.5079724176176;612.3783417887632
1716;Prokocim Dwupokojowe, 32M2, Po Remoncie.;Kraków , Bieżanów-Prokocim;2 pokoje;279000.0;32.3;8638.0;https://www.otodom.pl/oferta/prokocim-dwupokojowe-32m2-po-remoncie-ID44p4o.html#1d981c9759;2020-02-05 18:36:46.578673;Prokocimia;Kraków, Kraków , Bieżanów-Prokocim, Prokocimia;Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-815, Polska;(50.0226748, 19.9921741, 0.0);50.0226748;19.9921741;0.0;POINT (571050.8213306962 239960.2205082783);5756;2781.79056032387;466.97444223519176
1718;Mieszkanie, 26 m², Kraków;Kraków , Bieńczyce;1 pokój;255000.0;26.0;9808.0;https://www.otodom.pl/oferta/mieszkanie-26-m-krakow-ID43Z04.html#1d981c9759;2020-02-05 18:36:46.578673;"""Kraków""";"Kraków, Kraków , Bieńczyce, ""Kraków""";Biblioteka Kraków Filia 55, 25, Osiedle Teatralne, Nowa Huta, Kraków, województwo małopolskie, 31-946, Polska;(50.0794499, 20.0310284, 0.0);50.0794499;20.0310284;0.0;POINT (573746.1112886823 246308.3669516919);6949;2457.1592989674787;199.43540656953743
1722;Mieszkanie, 51,30 m², Kraków;Kraków , Grzegórzki;2 pokoje;708216.0;51.3;13805.0;https://www.otodom.pl/oferta/mieszkanie-51-30-m-krakow-ID44stS.html#1d981c9759;2020-02-05 18:36:46.578673;"""Kraków""";"Kraków, Kraków , Grzegórzki, ""Kraków""";Kraków Główny, Peron 3, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 30-901, Polska;(50.0686663, 19.947802, 0.0);50.0686663;19.947802;0.0;POINT (567808.5033167193 245030.9240660574);1103;1918.072922350171;47.0213498114101
1725;Mieszkanie, 63 m², Kraków;Kraków , Dębniki, Ruczaj;3 pokoje;675000.0;63.0;10714.0;https://www.otodom.pl/oferta/mieszkanie-63-m-krakow-ID44st9.html#1d981c9759;2020-02-05 18:36:46.578673;"""Kraków""";"Kraków, Kraków , Dębniki, Ruczaj, ""Kraków""";Przychodnia NZOZ Kraków - Południe, Zachodnia, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-350, Polska;(50.0260635, 19.9047378, 0.0);50.0260635;19.9047378;0.0;POINT (564784.9356098109 240257.4394052504);4553;1469.4491897048651;102.0717319047882
1726;2 pok po remoncie 48m2. Prądnik Biały;Kraków , Prądnik Biały;2 pokoje;329900.0;48.0;6873.0;https://www.otodom.pl/oferta/2-pok-po-remoncie-48m2-pradnik-bialy-ID44sst.html#1d981c9759;2020-02-05 18:36:46.578673;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648);3900;4500.190004032419;779.7765063162345
1728;2-pokojowe mieszkanie z balkonem - Prądnik Biały!;Kraków , Prądnik Biały;2 pokoje;499000.0;55.0;9073.0;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-z-balkonem-pradnik-bialy-ID44sox.html#1d981c9759;2020-02-05 18:36:46.582672;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648);3900;4500.190004032419;779.7765063162345
1729;Elegancki apartament w Browarze Lubicz;Kraków , Stare Miasto;2 pokoje;970000.0;46.0;21087.0;https://www.otodom.pl/oferta/elegancki-apartament-w-browarze-lubicz-ID44sov.html#1d981c9759;2020-02-05 18:36:46.582672;Lubicz;Kraków, Kraków , Stare Miasto, Lubicz;Lubicz, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 31-156, Polska;(50.0646181, 19.9449621, 0.0);50.0646181;19.9449621;0.0;POINT (567611.0227438222 244578.3936977992);639;1439.1021932694316;43.192446428414726
1745;Mieszkanie pod inwestycję w sercu Krakowa;Kraków , Śródmieście;2 pokoje;699000.0;45.85;15245.0;https://www.otodom.pl/oferta/mieszkanie-pod-inwestycje-w-sercu-krakowa-ID43SGC.html#84837699d4;2020-02-05 18:36:47.442820;Krakowa;Kraków, Kraków , Śródmieście, Krakowa;Komenda Straży Miejskiej Miasta Krakowa, 116, Dobrego Pasterza, Śródmieście, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska;(50.0884372, 19.974410855285875, 0.0);50.0884372;19.974410855285875;0.0;POINT (569683.4814430586 247252.9462795854);4007;3247.064277114717;1730.668636491899
1748;Bronowice ul. Rydla - funkcjonalne 2 pokoje;Kraków , Krowodrza;2 pokoje;487000.0;49.0;9939.0;https://www.otodom.pl/oferta/bronowice-ul-rydla-funkcjonalne-2-pokoje-ID44smC.html#84837699d4;2020-02-05 18:36:47.442820;Rydla;Kraków, Kraków , Krowodrza, Rydla;Lucjana Rydla, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-305, Polska;(50.0825398, 19.9061356, 0.0);50.0825398;19.9061356;0.0;POINT (564808.9085969027 246535.9824623913);3303;3448.9906977513615;655.0003717485723
1750;Parking, Balkon, Klima 97m2 dwupoziomowe |Żabiniec;Kraków , Prądnik Biały, Żabiniec;4 pokoje;740000.0;97.0;7629.0;https://www.otodom.pl/oferta/parking-balkon-klima-97m2-dwupoziomowe-zabiniec-ID44smq.html#84837699d4;2020-02-05 18:36:47.446815;Żabiniec;Kraków, Kraków , Prądnik Biały, Żabiniec, Żabiniec;Żabiniec, Osiedle Żabiniec, Prądnik Biały, Kraków, województwo małopolskie, 31-215, Polska;(50.0821999, 19.9463442, 0.0);50.0821999;19.9463442;0.0;POINT (567685.1541646176 246533.8616589475);2431;3215.4419117413127;626.2498074602865
1751;Angel Wawel, Sukiennicza, 2 pokoje;Kraków , Stare Miasto;2 pokoje;799000.0;41.33;19332.0;https://www.otodom.pl/oferta/angel-wawel-sukiennicza-2-pokoje-ID44sm0.html#84837699d4;2020-02-05 18:36:47.446815;Wawel;Kraków, Kraków , Stare Miasto, Wawel;Wawel, Stare Miasto, Kraków, województwo małopolskie, 31-003, Polska;(50.0539361, 19.9348092, 0.0);50.0539361;19.9348092;0.0;POINT (566899.458554309 243381.9541251948);818;153.18071056158618;329.8721419159149
1752;Wiślane Tarasy | Grzegórzecka | 3 pok | Eng;Kraków , Grzegórzki;3 pokoje;1350000.0;84.0;16071.0;https://www.otodom.pl/oferta/wislane-tarasy-grzegorzecka-3-pok-eng-ID44slY.html#84837699d4;2020-02-05 18:36:47.446815;Wiślana;Kraków, Kraków , Grzegórzki, Wiślana;Mierzeja Wiślana, Mały Płaszów, Podgórze, Kraków, województwo małopolskie, 30-716, Polska;(50.038134, 20.0042085, 0.0);50.038134;20.0042085;0.0;POINT (571889.5218590654 241689.9986086423);5368;859.5381344545566;289.27065938745534
1753;Przytulne Mieszkanie Na Osiedlu Zielonym!!;Kraków , Nowa Huta;1 pokój;164000.0;15.0;10933.0;https://www.otodom.pl/oferta/przytulne-mieszkanie-na-osiedlu-zielonym-ID43UQQ.html#84837699d4;2020-02-05 18:36:47.446815;Osiedle;Kraków, Kraków , Nowa Huta, Osiedle;Nowa Huta, Kraków, województwo małopolskie, 31-929, Polska;(50.0727278, 20.0375118, 0.0);50.0727278;20.0375118;0.0;POINT (574220.2158657606 245567.6297285957);7221;2028.5752649491692;88.27352559879408
1755;2 pokojowe mieszkanie, Łagiewniki;Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki;2 pokoje;365000.0;38.5;9481.0;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-lagiewniki-ID44skC.html#84837699d4;2020-02-05 18:36:47.446815;Łagiewnicka;Kraków, Kraków , Łagiewniki-Borek Fałęcki, Borek Fałęcki, Łagiewnicka;Trasa Łagiewnicka, Łagiewniki, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-607, Polska;(50.014595, 19.9412445, 0.0);50.014595;19.9412445;0.0;POINT (567415.0534516778 239015.0008957135);5165;3298.0509623788616;666.941514378344
1765;2pok. z BALKONEM / przedmieścia Krakowa / Węgrzce;Kraków , Prądnik Biały, Witkowice;2 pokoje;338000.0;56.0;6036.0;https://www.otodom.pl/oferta/2pok-z-balkonem-przedmiescia-krakowa-wegrzce-ID44cQP.html#84837699d4;2020-02-05 18:36:47.446815;Krakowa;Kraków, Kraków , Prądnik Biały, Witkowice, Krakowa;Północna Obwodnica Krakowa, Łysa Góra, Mistrzejowice, Batowice, gmina Zielonki, powiat krakowski, województwo małopolskie, 31-268, Polska;(50.1132048, 19.9526935, 0.0);50.1132048;19.9526935;0.0;POINT (568095.3034423535 249985.8405676344);5899;6349.733538609801;3114.5332613021383
1766;Eng| 3 pokoje, 80m2 *Osiedle Fi* wysoki standard;Kraków , Podgórze;3 pokoje;1200000.0;80.0;15000.0;https://www.otodom.pl/oferta/eng-3-pokoje-80m2-osiedle-fi-wysoki-standard-ID44sdn.html#84837699d4;2020-02-05 18:36:47.446815;Osiedle;Kraków, Kraków , Podgórze, Osiedle;Podgórze, Kraków, województwo małopolskie, 30-537, Polska;(50.0430999, 19.9529614, 0.0);50.0430999;19.9529614;0.0;POINT (568213.855078951 242193.9243198894);2259;470.9595047880475;263.3467367020116
1768;Górka Narodowa/Felińskiego 56m2,balkon do Wejścia;Kraków , Prądnik Biały;2 pokoje;469000.0;56.59;8288.0;https://www.otodom.pl/oferta/gorka-narodowa-felinskiego-56m2-balkon-do-wejscia-ID43ZXa.html#84837699d4;2020-02-05 18:36:47.446815;Góra;Kraków, Kraków , Prądnik Biały, Góra;"Schron amunicyjny ""Łysa Góra"", Węgrzecka, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-242, Polska";(50.105246, 19.96920205268595, 0.0);50.105246;19.96920205268595;0.0;POINT (569286.7417427578 249116.4023994775);5400;5150.638415606395;2237.8310661863047
1774;Nowoczesny Apartament, Osiedle pod Dębem, Kliny;Kraków , Dębniki, Kobierzyn;2 pokoje;499000.0;45.2;11040.0;https://www.otodom.pl/oferta/nowoczesny-apartament-osiedle-pod-debem-kliny-ID41TUK.html#89c61b7968;2020-02-05 18:36:48.372373;Osiedle;Kraków, Kraków , Dębniki, Kobierzyn, Osiedle;Dębniki, Kraków, województwo małopolskie, 30-395, Polska;(50.0201677, 19.8769344, 0.0);50.0201677;19.8769344;0.0;POINT (562801.7506301678 239578.401624918);6295;2017.963237625124;903.8410797877357
1776;Przytulne do wprowadzenia 51m Chełmońskiego;Kraków , Prądnik Biały;2 pokoje;429000.0;51.01;8410.0;https://www.otodom.pl/oferta/przytulne-do-wprowadzenia-51m-chelmonskiego-ID44dnl.html#89c61b7968;2020-02-05 18:36:48.372373;Chełmońskiego;Kraków, Kraków , Prądnik Biały, Chełmońskiego;Józefa Chełmońskiego, Osiedle Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-301, Polska;(50.0863097, 19.9139884, 0.0);50.0863097;19.9139884;0.0;POINT (565365.4233826527 246961.8507835707);3295;3652.7041968002363;1262.0078695203927
